"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Jul 19 09:42:21 GMT 2023","Wed Jul 19 09:42:28 GMT 2023","6877","chromium","","API test with new user","","","Get Stream",""
"passed","Wed Jul 19 09:40:58 GMT 2023","Wed Jul 19 09:41:03 GMT 2023","4961","chromium","","API Gift Tests with Two user","","","Get gift reccomendation and premium",""
"passed","Wed Jul 19 09:41:45 GMT 2023","Wed Jul 19 09:41:50 GMT 2023","5131","chromium","","API test with new user","","","Allow to start premium CRUD",""
"passed","Wed Jul 19 09:39:33 GMT 2023","Wed Jul 19 09:39:35 GMT 2023","1995","chromium","","User analytics test","","","Click Follow Top",""
"passed","Wed Jul 19 09:40:01 GMT 2023","Wed Jul 19 09:40:03 GMT 2023","2766","chromium","","User analytics test","","","Show Premium Join",""
"passed","Wed Jul 19 09:39:46 GMT 2023","Wed Jul 19 09:39:48 GMT 2023","2495","chromium","","User analytics test","","","Preview Coin Shop",""
"passed","Wed Jul 19 09:39:24 GMT 2023","Wed Jul 19 09:39:26 GMT 2023","1165","chromium","","Device analytics test","","","Show Registration Modal",""
"passed","Wed Jul 19 09:39:43 GMT 2023","Wed Jul 19 09:39:46 GMT 2023","2530","chromium","","User analytics test","","","Click Get Coins",""
"passed","Wed Jul 19 09:39:31 GMT 2023","Wed Jul 19 09:39:33 GMT 2023","2138","chromium","","User analytics test","","","Pageview Follow Top",""
"passed","Wed Jul 19 09:41:56 GMT 2023","Wed Jul 19 09:42:02 GMT 2023","6170","chromium","","API test with new user","","","Profile > KYC",""
"passed","Wed Jul 19 09:39:29 GMT 2023","Wed Jul 19 09:39:31 GMT 2023","1985","chromium","","User analytics test","","","Create account success",""
"passed","Wed Jul 19 09:40:03 GMT 2023","Wed Jul 19 09:40:06 GMT 2023","2725","chromium","","User analytics test","","","Click Premium Join",""
"passed","Wed Jul 19 09:40:52 GMT 2023","Wed Jul 19 09:40:58 GMT 2023","6242","chromium","","API Gift Tests with Two user","","","Sent and Receive Gift",""
"passed","Wed Jul 19 09:40:12 GMT 2023","Wed Jul 19 09:40:15 GMT 2023","3118","chromium","","User analytics test","","","Click Gift Shop",""
"passed","Wed Jul 19 09:42:14 GMT 2023","Wed Jul 19 09:42:21 GMT 2023","6546","chromium","","API test with new user","","","Create Stream",""
"passed","Wed Jul 19 09:40:09 GMT 2023","Wed Jul 19 09:40:12 GMT 2023","2794","chromium","","User analytics test","","","Click Room Join",""
"passed","Wed Jul 19 09:40:47 GMT 2023","Wed Jul 19 09:40:52 GMT 2023","4698","chromium","","API Gift Tests with Two user","","","Get gift list",""
"passed","Wed Jul 19 09:39:37 GMT 2023","Wed Jul 19 09:39:39 GMT 2023","2101","chromium","","User analytics test","","","Pageview stream",""
"passed","Wed Jul 19 09:39:41 GMT 2023","Wed Jul 19 09:39:43 GMT 2023","2079","chromium","","User analytics test","","","Show Gift Sent",""
