"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Dec 13 01:57:02 GMT 2023","Wed Dec 13 01:57:05 GMT 2023","2999","chromium","api_tests/3000NegFlow/ModeratorNegFlow_test.spec.ts","Moderator Negative Flow","","","Test case with payload:Admin Moderator Action Timer StopmissedActionId",""
"passed","Wed Dec 13 01:56:21 GMT 2023","Wed Dec 13 01:56:24 GMT 2023","2612","chromium","api_tests/3000/api_profile_test.spec.ts","Profile API test","","","Get Profile",""
"passed","Wed Dec 13 01:56:52 GMT 2023","Wed Dec 13 01:56:52 GMT 2023","184","chromium","api_tests/3000NegFlow/LoginNegFlow_test.spec.ts","Login Negative Flow","","","Test case with payload:loginGuestmissedLanguage",""
"passed","Wed Dec 13 01:56:26 GMT 2023","Wed Dec 13 01:56:33 GMT 2023","6721","chromium","api_tests/3000/api_reports_page.spec.ts","Payouts API test ","","","Report Spam and Report Status",""
"passed","Wed Dec 13 01:56:51 GMT 2023","Wed Dec 13 01:56:55 GMT 2023","3355","chromium","api_tests/3000NegFlow/blockUnblockNegFlow_test.spec.ts","Block/Unblock Negative Flow","","","Test case with payload:BlockmissedUserId",""
"passed","Wed Dec 13 01:56:04 GMT 2023","Wed Dec 13 01:56:07 GMT 2023","3096","chromium","api_tests/3000/api_following_test.spec.ts","API following tests","","","Follow Multiple",""
"passed","Wed Dec 13 01:56:55 GMT 2023","Wed Dec 13 01:57:00 GMT 2023","4584","chromium","api_tests/3000NegFlow/ModeratorNegFlow_test.spec.ts","Moderator Negative Flow","","","Test case with payload:Admin Profile UpdatewrongAction",""
"passed","Wed Dec 13 01:57:02 GMT 2023","Wed Dec 13 01:57:03 GMT 2023","677","chromium","api_tests/3000NegFlow/ModeratorNegFlow_test.spec.ts","Moderator Negative Flow","","","Test case with payload:Admin Moderator Action ListwrongStreamId",""
"passed","Wed Dec 13 01:57:34 GMT 2023","Wed Dec 13 01:57:42 GMT 2023","7613","chromium","api_tests/3003/message_3003_test.spec.ts","3003 API test ","","","Chat Users List Empty",""
"passed","Wed Dec 13 01:56:27 GMT 2023","Wed Dec 13 01:56:34 GMT 2023","7042","chromium","api_tests/3000/api_reports_page.spec.ts","Payouts API test ","","","Report Other",""
"passed","Wed Dec 13 01:57:06 GMT 2023","Wed Dec 13 01:57:11 GMT 2023","4512","chromium","api_tests/3002/api_3002_test.spec.ts","Agora 3002 API test","","","Get Agora Token For Moderator",""
"passed","Wed Dec 13 01:56:33 GMT 2023","Wed Dec 13 01:56:42 GMT 2023","8512","chromium","api_tests/3000/api_reports_page.spec.ts","Payouts API test ","","","Report harassmentHatefulSpeechBullying",""
"passed","Wed Dec 13 01:57:17 GMT 2023","Wed Dec 13 01:57:32 GMT 2023","14418","chromium","api_tests/3003/message_3003_test.spec.ts","3003 API test ","","","My List",""
"passed","Wed Dec 13 01:57:01 GMT 2023","Wed Dec 13 01:57:02 GMT 2023","739","chromium","api_tests/3000NegFlow/ModeratorNegFlow_test.spec.ts","Moderator Negative Flow","","","Test case with payload:Admin Profile ListmisseditemsPerPage",""
"passed","Wed Dec 13 01:56:22 GMT 2023","Wed Dec 13 01:56:26 GMT 2023","4096","chromium","api_tests/3000/api_profile_test.spec.ts","Profile API test","","","Show Week Leaders",""
"passed","Wed Dec 13 01:57:02 GMT 2023","Wed Dec 13 01:57:02 GMT 2023","675","chromium","api_tests/3000NegFlow/ModeratorNegFlow_test.spec.ts","Moderator Negative Flow","","","Test case with payload:Admin Set Payout EmailwrongUserId",""
"passed","Wed Dec 13 01:57:03 GMT 2023","Wed Dec 13 01:57:08 GMT 2023","4324","chromium","api_tests/3000NegFlow/ModeratorNegFlow_test.spec.ts","Moderator Negative Flow","","","Test case with payload:Admin Moderator ActionmissedType",""
"passed","Wed Dec 13 01:57:04 GMT 2023","Wed Dec 13 01:57:04 GMT 2023","314","chromium","api_tests/3000NegFlow/ModeratorNegFlow_test.spec.ts","Moderator Negative Flow","","","Test case with payload:Agent ProfilemissedUserId",""
"passed","Wed Dec 13 01:57:01 GMT 2023","Wed Dec 13 01:57:02 GMT 2023","823","chromium","api_tests/3000NegFlow/ModeratorNegFlow_test.spec.ts","Moderator Negative Flow","","","Test case with payload:Admin Moderator Action ListwrongTyoe",""
"passed","Wed Dec 13 01:56:25 GMT 2023","Wed Dec 13 01:56:28 GMT 2023","2763","chromium","api_tests/3000/api_profile_test.spec.ts","Profile API test","","","Allow to start premium CRUD",""
"passed","Wed Dec 13 01:56:50 GMT 2023","Wed Dec 13 01:56:51 GMT 2023","1149","chromium","api_tests/3000/notificationsContent_test.spec.ts","API test ","","","Notifications Content CRUD",""
"passed","Wed Dec 13 01:57:03 GMT 2023","Wed Dec 13 01:57:05 GMT 2023","2154","chromium","api_tests/3000NegFlow/ModeratorNegFlow_test.spec.ts","Moderator Negative Flow","","","Test case with payload:Admin Referal EarningsmissedEndtDate",""
"passed","Wed Dec 13 01:56:59 GMT 2023","Wed Dec 13 01:57:00 GMT 2023","503","chromium","api_tests/3000NegFlow/ModeratorNegFlow_test.spec.ts","Moderator Negative Flow","","","Test case with payload:Admin Moderator ActionmissedReason",""
"passed","Wed Dec 13 01:56:52 GMT 2023","Wed Dec 13 01:56:52 GMT 2023","201","chromium","api_tests/3000NegFlow/LoginNegFlow_test.spec.ts","Login Negative Flow","","","Test case with payload:loginGuestmissedDeviceId",""
"passed","Wed Dec 13 01:56:47 GMT 2023","Wed Dec 13 01:56:50 GMT 2023","2875","chromium","api_tests/3000/api_withoutSection_test.spec.ts","Other API test","","","Last Launch",""
"passed","Wed Dec 13 01:56:55 GMT 2023","Wed Dec 13 01:57:01 GMT 2023","5960","chromium","api_tests/3000NegFlow/ModeratorNegFlow_test.spec.ts","Moderator Negative Flow","","","Test case with payload:Admin Profile ListwrongSkip",""
"passed","Wed Dec 13 01:56:54 GMT 2023","Wed Dec 13 01:56:55 GMT 2023","617","chromium","api_tests/3000NegFlow/LoginNegFlow_test.spec.ts","Login Negative Flow","","","Test case with payload:loginAdminmissedDeviceId",""
"passed","Wed Dec 13 01:56:38 GMT 2023","Wed Dec 13 01:56:43 GMT 2023","4404","chromium","api_tests/3000/api_stream_test.spec.ts","Stream API test","","","Create Stream",""
"passed","Wed Dec 13 01:56:50 GMT 2023","Wed Dec 13 01:56:53 GMT 2023","3033","chromium","api_tests/3000NegFlow/blockUnblockNegFlow_test.spec.ts","Block/Unblock Negative Flow","","","Test case with payload:BlockwrongUserId",""
"passed","Wed Dec 13 01:57:02 GMT 2023","Wed Dec 13 01:57:03 GMT 2023","631","chromium","api_tests/3000NegFlow/ModeratorNegFlow_test.spec.ts","Moderator Negative Flow","","","Test case with payload:Admin ProfilewrongUserId",""
"passed","Wed Dec 13 01:56:48 GMT 2023","Wed Dec 13 01:56:50 GMT 2023","2751","chromium","api_tests/3000/api_withoutSection_test.spec.ts","Other API test","","","Get Model Problem",""
"passed","Wed Dec 13 01:56:52 GMT 2023","Wed Dec 13 01:56:53 GMT 2023","223","chromium","api_tests/3000NegFlow/LoginNegFlow_test.spec.ts","Login Negative Flow","","","Test case with payload:loginGuestdeviceIdToLong",""
"passed","Wed Dec 13 01:56:28 GMT 2023","Wed Dec 13 01:56:35 GMT 2023","7101","chromium","api_tests/3000/api_reports_page.spec.ts","Payouts API test ","","","Report sharingPrivateInformation",""
"passed","Wed Dec 13 01:56:07 GMT 2023","Wed Dec 13 01:56:14 GMT 2023","7113","chromium","api_tests/3000/api_gifts_test.spec.ts","API Gift Tests with Two user","","","Sent Gift",""
"passed","Wed Dec 13 01:56:54 GMT 2023","Wed Dec 13 01:56:54 GMT 2023","545","chromium","api_tests/3000NegFlow/LoginNegFlow_test.spec.ts","Login Negative Flow","","","Test case with payload:loginUserwrongAuthProvider",""
"passed","Wed Dec 13 01:57:00 GMT 2023","Wed Dec 13 01:57:01 GMT 2023","846","chromium","api_tests/3000NegFlow/ModeratorNegFlow_test.spec.ts","Moderator Negative Flow","","","Test case with payload:Admin Moderator ActionwrongStreamId",""
"passed","Wed Dec 13 01:57:02 GMT 2023","Wed Dec 13 01:57:03 GMT 2023","1158","chromium","api_tests/3000NegFlow/ModeratorNegFlow_test.spec.ts","Moderator Negative Flow","","","Test case with payload:Admin Referal EarningsmissedStartDate",""
"passed","Wed Dec 13 01:57:22 GMT 2023","Wed Dec 13 01:57:34 GMT 2023","12323","chromium","api_tests/3003/message_3003_test.spec.ts","3003 API test ","","","Message Count",""
"passed","Wed Dec 13 01:57:02 GMT 2023","Wed Dec 13 01:57:02 GMT 2023","657","chromium","api_tests/3000NegFlow/ModeratorNegFlow_test.spec.ts","Moderator Negative Flow","","","Test case with payload:Admin Profile AgentmissedUserId",""
