"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Tue Sep 05 14:19:51 GMT 2023","Tue Sep 05 14:19:52 GMT 2023","778","chromium","","API test ","","","Admin Profile Get/Update",""
"failed","Tue Sep 05 14:19:49 GMT 2023","Tue Sep 05 14:19:50 GMT 2023","693","chromium","","API test ","","","Forbidden Word CRUD",""
"failed","Tue Sep 05 14:20:31 GMT 2023","Tue Sep 05 14:20:32 GMT 2023","795","chromium","","Profile API test","","","Upload File and Change Avatar ",""
"failed","Tue Sep 05 14:18:30 GMT 2023","Tue Sep 05 14:18:31 GMT 2023","776","chromium","","User analytics test","","","Click Close Paying Menu",""
"failed","Tue Sep 05 14:19:30 GMT 2023","Tue Sep 05 14:19:31 GMT 2023","816","chromium","","API following tests","","","Following Counter",""
"failed","Tue Sep 05 14:20:30 GMT 2023","Tue Sep 05 14:20:30 GMT 2023","654","chromium","","Profile API test","","","Get Profile",""
"failed","Tue Sep 05 14:17:48 GMT 2023","Tue Sep 05 14:17:49 GMT 2023","587","chromium","","Device analytics test","","","Show Join Modal",""
"failed","Tue Sep 05 14:18:09 GMT 2023","Tue Sep 05 14:18:10 GMT 2023","746","chromium","","User analytics test","","","Click Get Coins",""
"skipped","Tue Sep 05 14:21:33 GMT 2023","Tue Sep 05 14:21:33 GMT 2023","0","chromium","","Stream API test","","","Stream Gifts CRUD",""
"failed","Tue Sep 05 14:19:31 GMT 2023","Tue Sep 05 14:19:32 GMT 2023","760","chromium","","API Gift Tests with Two user","","","My top/stream gifters",""
"failed","Tue Sep 05 14:18:09 GMT 2023","Tue Sep 05 14:18:10 GMT 2023","767","chromium","","User analytics test","","","Click send gift",""
"failed","Tue Sep 05 14:20:51 GMT 2023","Tue Sep 05 14:20:52 GMT 2023","837","chromium","","Payouts API test ","","","Report Spam and Report Status",""
"failed","Tue Sep 05 14:20:50 GMT 2023","Tue Sep 05 14:20:51 GMT 2023","703","chromium","","Profile API test","","","Add Diamonds",""
"failed","Tue Sep 05 14:20:10 GMT 2023","Tue Sep 05 14:20:11 GMT 2023","663","chromium","","Payouts API test ","","","Payouts Request/History/Status",""
"failed","Tue Sep 05 14:21:11 GMT 2023","Tue Sep 05 14:21:12 GMT 2023","767","chromium","","Payouts API test ","","","Report drugsAlcoholSmoking",""
"failed","Tue Sep 05 14:18:49 GMT 2023","Tue Sep 05 14:18:50 GMT 2023","810","chromium","","User analytics test","","","Click Room Join",""
"failed","Tue Sep 05 14:20:51 GMT 2023","Tue Sep 05 14:20:52 GMT 2023","742","chromium","","Payouts API test ","","","Report Other",""
"skipped","Tue Sep 05 14:22:12 GMT 2023","Tue Sep 05 14:22:12 GMT 2023","0","chromium","","API test with new user","","","api login",""
"failed","Tue Sep 05 14:21:33 GMT 2023","Tue Sep 05 14:21:33 GMT 2023","750","chromium","","Stream API test","","","Send Invite To Stream",""
"failed","Tue Sep 05 14:22:14 GMT 2023","Tue Sep 05 14:22:14 GMT 2023","249","chromium","","API test ","","","Notifications Content CRUD",""
"failed","Tue Sep 05 14:19:50 GMT 2023","Tue Sep 05 14:19:51 GMT 2023","900","chromium","","API test ","","","Actions On Other User/Action CRUD",""
"failed","Tue Sep 05 14:21:51 GMT 2023","Tue Sep 05 14:21:52 GMT 2023","710","chromium","","Stream API test","","","End Stream",""
"failed","Tue Sep 05 14:18:29 GMT 2023","Tue Sep 05 14:18:30 GMT 2023","747","chromium","","User analytics test","","","Page View Paying menu",""
