"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Jul 11 09:35:48 GMT 2023","Tue Jul 11 09:35:51 GMT 2023","2673","chromium","","API Gift Tests with Two user","","","Sent and Receive Gift",""
"passed","Tue Jul 11 09:36:02 GMT 2023","Tue Jul 11 09:36:04 GMT 2023","1820","chromium","","API test with new user","","","Upload File and Change Avatar ",""
"passed","Tue Jul 11 09:36:25 GMT 2023","Tue Jul 11 09:36:28 GMT 2023","3195","chromium","","API test with new user","","","Update Stream",""
"passed","Tue Jul 11 09:36:38 GMT 2023","Tue Jul 11 09:36:42 GMT 2023","3899","chromium","","API test with new user","","","Stream Gifts CRUD",""
"passed","Tue Jul 11 09:36:10 GMT 2023","Tue Jul 11 09:36:13 GMT 2023","2578","chromium","","API test with new user","","","Stream List",""
"passed","Tue Jul 11 09:36:21 GMT 2023","Tue Jul 11 09:36:25 GMT 2023","3285","chromium","","API test with new user","","","Send Invite To Stream",""
"passed","Tue Jul 11 09:36:08 GMT 2023","Tue Jul 11 09:36:10 GMT 2023","2014","chromium","","API test with new user","","","Add Diamonds",""
"passed","Tue Jul 11 09:35:51 GMT 2023","Tue Jul 11 09:35:52 GMT 2023","1790","chromium","","API Gift Tests with Two user","","","Get gift reccomendation and premium",""
"passed","Tue Jul 11 09:36:04 GMT 2023","Tue Jul 11 09:36:06 GMT 2023","1948","chromium","","API test with new user","","","Invite to stream CRUD",""
"passed","Tue Jul 11 09:36:31 GMT 2023","Tue Jul 11 09:36:35 GMT 2023","3500","chromium","","API test with new user","","","Get list of my Streams",""
"passed","Tue Jul 11 09:35:55 GMT 2023","Tue Jul 11 09:35:56 GMT 2023","1642","chromium","","API test with new user","","","Edit Profile",""
"skipped","Tue Jul 11 09:36:42 GMT 2023","Tue Jul 11 09:36:42 GMT 2023","0","chromium","","API test with new user","","","api login",""
"passed","Tue Jul 11 09:36:00 GMT 2023","Tue Jul 11 09:36:02 GMT 2023","1740","chromium","","API test with new user","","","Search and Preview Other Profile",""
"passed","Tue Jul 11 09:35:52 GMT 2023","Tue Jul 11 09:35:55 GMT 2023","2416","chromium","","API Gift Tests with Two user","","","My top/stream gifters",""
"passed","Tue Jul 11 09:36:35 GMT 2023","Tue Jul 11 09:36:38 GMT 2023","3617","chromium","","API test with new user","","","Stream Rank",""
"passed","Tue Jul 11 09:36:15 GMT 2023","Tue Jul 11 09:36:18 GMT 2023","2900","chromium","","API test with new user","","","Create Stream",""
"passed","Tue Jul 11 09:36:28 GMT 2023","Tue Jul 11 09:36:31 GMT 2023","3357","chromium","","API test with new user","","","End Stream",""
"passed","Tue Jul 11 09:35:56 GMT 2023","Tue Jul 11 09:35:58 GMT 2023","1727","chromium","","API test with new user","","","Get Profile",""
"passed","Tue Jul 11 09:35:46 GMT 2023","Tue Jul 11 09:35:48 GMT 2023","1802","chromium","","API Gift Tests with Two user","","","Get gift list",""
"passed","Tue Jul 11 09:36:06 GMT 2023","Tue Jul 11 09:36:08 GMT 2023","2662","chromium","","API test with new user","","","Allow to start premium CRUD",""
"passed","Tue Jul 11 09:36:18 GMT 2023","Tue Jul 11 09:36:21 GMT 2023","3027","chromium","","API test with new user","","","Get Stream",""
"passed","Tue Jul 11 09:35:44 GMT 2023","Tue Jul 11 09:35:46 GMT 2023","2253","chromium","","API test ","","","block user CRUD",""
"passed","Tue Jul 11 09:36:13 GMT 2023","Tue Jul 11 09:36:15 GMT 2023","2657","chromium","","API test with new user","","","Get Internal List",""
"passed","Tue Jul 11 09:35:58 GMT 2023","Tue Jul 11 09:36:00 GMT 2023","1857","chromium","","API test with new user","","","Show Week Leaders",""
