"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Jan 08 13:50:58 GMT 2024","Mon Jan 08 13:51:04 GMT 2024","6378","chromium","api_tests/3000/api_gifts_test.spec.ts","API Gift Tests with Two user","","","Sent Gift",""
"passed","Mon Jan 08 13:51:07 GMT 2024","Mon Jan 08 13:51:10 GMT 2024","2616","chromium","api_tests/3000/api_payouts_test.spec.ts","Payouts API test ","","","Webhook Revcat _Internal",""
"passed","Mon Jan 08 13:51:41 GMT 2024","Mon Jan 08 13:51:42 GMT 2024","836","chromium","api_tests/3000NegFlow/ModeratorNegFlow_test.spec.ts","Moderator Negative Flow","","","Test case with payload:Admin Moderator ActionmissedType",""
"passed","Mon Jan 08 13:50:56 GMT 2024","Mon Jan 08 13:50:59 GMT 2024","3069","chromium","api_tests/3000/api_following_test.spec.ts","API following tests","","","Mutual Folow",""
"passed","Mon Jan 08 13:51:29 GMT 2024","Mon Jan 08 13:51:31 GMT 2024","2467","chromium","api_tests/3000NegFlow/followingNegFlow_test.spec.ts","Following Negative Flow","","","Test case with payload:FollowmissedUserId",""
"passed","Mon Jan 08 13:52:11 GMT 2024","Mon Jan 08 13:52:15 GMT 2024","3673","chromium","api_tests/3003/message_3003_test.spec.ts","3003 API test ","","","Chat Unblock Api Test",""
"passed","Mon Jan 08 13:51:07 GMT 2024","Mon Jan 08 13:51:09 GMT 2024","1977","chromium","api_tests/3000/api_profile_test.spec.ts","Profile API test","","","Get Profile",""
"passed","Mon Jan 08 13:52:12 GMT 2024","Mon Jan 08 13:52:16 GMT 2024","4656","chromium","api_tests/3003/message_3003_test.spec.ts","3003 API test ","","","Chat Users Online",""
"passed","Mon Jan 08 13:50:58 GMT 2024","Mon Jan 08 13:51:05 GMT 2024","6686","chromium","api_tests/3000/api_gifts_test.spec.ts","API Gift Tests with Two user","","","My top/stream gifters",""
"passed","Mon Jan 08 13:51:32 GMT 2024","Mon Jan 08 13:51:32 GMT 2024","580","chromium","api_tests/3000NegFlow/LoginNegFlow_test.spec.ts","Login Negative Flow","","","Test case with payload:loginGuestdeviceIdToLong",""
"passed","Mon Jan 08 13:51:26 GMT 2024","Mon Jan 08 13:51:27 GMT 2024","1521","chromium","api_tests/3000/api_withoutSection_test.spec.ts","Other API test","","","Get Model Problem",""
"passed","Mon Jan 08 13:52:02 GMT 2024","Mon Jan 08 13:52:03 GMT 2024","1248","chromium","api_tests/3000NegFlow/salaryRulesNegFlow.spec.ts","Moderator Negative Flow","","","Test case with payload:Salary RulesUpdate - wrongStreamerIds",""
"passed","Mon Jan 08 13:51:50 GMT 2024","Mon Jan 08 13:51:51 GMT 2024","786","chromium","api_tests/3000NegFlow/profileNegFlow_test.spec.ts","Profile Negative Flow","","","Test case with payload:Aadd Media SourcemissedMediaSource",""
"passed","Mon Jan 08 13:51:51 GMT 2024","Mon Jan 08 13:51:55 GMT 2024","3324","chromium","api_tests/3000NegFlow/profileNegFlow_test.spec.ts","Profile Negative Flow","","","Test case with payload:LeaderboardwrongPeriod",""
"passed","Mon Jan 08 13:51:11 GMT 2024","Mon Jan 08 13:51:17 GMT 2024","5771","chromium","api_tests/3000/api_reports_page.spec.ts","Payouts API test ","","","Report streamerUnder17",""
"passed","Mon Jan 08 13:51:52 GMT 2024","Mon Jan 08 13:51:53 GMT 2024","1008","chromium","api_tests/3000NegFlow/profileNegFlow_test.spec.ts","Profile Negative Flow","","","Test case with payload:Edit ProfilewrongAbout",""
"passed","Mon Jan 08 13:52:00 GMT 2024","Mon Jan 08 13:52:00 GMT 2024","483","chromium","api_tests/3000NegFlow/salaryRulesNegFlow.spec.ts","Moderator Negative Flow","","","Test case with payload:Salary RulesCreate - missedStatus",""
"passed","Mon Jan 08 13:51:33 GMT 2024","Mon Jan 08 13:51:34 GMT 2024","635","chromium","api_tests/3000NegFlow/LoginNegFlow_test.spec.ts","Login Negative Flow","","","Test case with payload:loginUsermissedPassword",""
"passed","Mon Jan 08 13:50:54 GMT 2024","Mon Jan 08 13:50:56 GMT 2024","1876","chromium","api_tests/3000/api_clientSettings_test.spec.ts","API test ","","","Client Setting",""
"passed","Mon Jan 08 13:51:21 GMT 2024","Mon Jan 08 13:51:24 GMT 2024","3341","chromium","api_tests/3000/api_stream_test.spec.ts","Stream API test","","","Get Stream",""
"passed","Mon Jan 08 13:51:42 GMT 2024","Mon Jan 08 13:51:43 GMT 2024","750","chromium","api_tests/3000NegFlow/ModeratorNegFlow_test.spec.ts","Moderator Negative Flow","","","Test case with payload:Admin Moderator Action ListmissedItemsPerPage",""
"passed","Mon Jan 08 13:51:55 GMT 2024","Mon Jan 08 13:51:56 GMT 2024","978","chromium","api_tests/3000NegFlow/profileNegFlow_test.spec.ts","Profile Negative Flow","","","Test case with payload:Allowed to Start PremiumwrongUserId",""
"passed","Mon Jan 08 13:51:56 GMT 2024","Mon Jan 08 13:51:58 GMT 2024","1989","chromium","api_tests/3000NegFlow/profileNegFlow_test.spec.ts","Profile Negative Flow","","","Test case with payload:Create File UplaodmissedPurpose",""
"passed","Mon Jan 08 13:52:15 GMT 2024","Mon Jan 08 13:52:16 GMT 2024","1272","chromium","api_tests/3011/admin_panel_test.spec.ts","Admin Panel API test","","","Avatars page",""
"passed","Mon Jan 08 13:51:40 GMT 2024","Mon Jan 08 13:51:41 GMT 2024","876","chromium","api_tests/3000NegFlow/ModeratorNegFlow_test.spec.ts","Moderator Negative Flow","","","Test case with payload:Admin Profile StatuswrongStatus",""
"passed","Mon Jan 08 13:51:40 GMT 2024","Mon Jan 08 13:51:41 GMT 2024","564","chromium","api_tests/3000NegFlow/ModeratorNegFlow_test.spec.ts","Moderator Negative Flow","","","Test case with payload:Agent ProfilemissedUserId",""
"passed","Mon Jan 08 13:50:59 GMT 2024","Mon Jan 08 13:51:03 GMT 2024","3558","chromium","api_tests/3000/api_moderations_test.spec.ts","API test ","","","Abusive Word CRUD",""
"passed","Mon Jan 08 13:51:40 GMT 2024","Mon Jan 08 13:51:40 GMT 2024","673","chromium","api_tests/3000NegFlow/ModeratorNegFlow_test.spec.ts","Moderator Negative Flow","","","Test case with payload:Admin Set Payout EmailmissedUserId",""
"passed","Mon Jan 08 13:51:30 GMT 2024","Mon Jan 08 13:51:32 GMT 2024","2646","chromium","api_tests/3000NegFlow/followingNegFlow_test.spec.ts","Following Negative Flow","","","Test case with payload:Follow MultiplewrongUserId",""
"passed","Mon Jan 08 13:51:49 GMT 2024","Mon Jan 08 13:51:51 GMT 2024","1857","chromium","api_tests/3000NegFlow/payoutsNegFlow_test.spec.ts","Profile Negative Flow","","","Test case with payload:Admin Payout HistorywrongSkip",""
"passed","Mon Jan 08 13:51:36 GMT 2024","Mon Jan 08 13:51:40 GMT 2024","4765","chromium","api_tests/3000NegFlow/ModeratorNegFlow_test.spec.ts","Moderator Negative Flow","","","Test case with payload:Agent ProfilewrongUserId",""
"passed","Mon Jan 08 13:51:17 GMT 2024","Mon Jan 08 13:51:23 GMT 2024","5847","chromium","api_tests/3000/api_reports_page.spec.ts","Payouts API test ","","","Report displayOfCriminalActivitiesOrWeapon",""
"passed","Mon Jan 08 13:51:31 GMT 2024","Mon Jan 08 13:51:31 GMT 2024","417","chromium","api_tests/3000NegFlow/LoginNegFlow_test.spec.ts","Login Negative Flow","","","Test case with payload:loginGuestmissedDeviceId",""
"passed","Mon Jan 08 13:52:03 GMT 2024","Mon Jan 08 13:52:04 GMT 2024","771","chromium","api_tests/3000NegFlow/salaryRulesNegFlow.spec.ts","Moderator Negative Flow","","","Test case with payload:Salary RulesBot - Update - missedId",""
"passed","Mon Jan 08 13:51:10 GMT 2024","Mon Jan 08 13:51:12 GMT 2024","2226","chromium","api_tests/3000/api_profile_test.spec.ts","Profile API test","","","Allow to start premium CRUD",""
"passed","Mon Jan 08 13:52:04 GMT 2024","Mon Jan 08 13:52:06 GMT 2024","1711","chromium","api_tests/3000NegFlow/salaryRulesNegFlow.spec.ts","Moderator Negative Flow","","","Test case with payload:Salary RulesBot - Create - missedTimeInStreams",""
"passed","Mon Jan 08 13:51:48 GMT 2024","Mon Jan 08 13:51:49 GMT 2024","1007","chromium","api_tests/3000NegFlow/payoutsNegFlow_test.spec.ts","Profile Negative Flow","","","Test case with payload:Payout RequestmissedUsdAmount",""
"passed","Mon Jan 08 13:51:51 GMT 2024","Mon Jan 08 13:51:53 GMT 2024","2500","chromium","api_tests/3000NegFlow/profileNegFlow_test.spec.ts","Profile Negative Flow","","","Test case with payload:Edit ProfilewrongGender",""
"passed","Mon Jan 08 13:51:42 GMT 2024","Mon Jan 08 13:51:43 GMT 2024","807","chromium","api_tests/3000NegFlow/ModeratorNegFlow_test.spec.ts","Moderator Negative Flow","","","Test case with payload:Admin Profile UpdatewrongAction",""
"passed","Mon Jan 08 13:51:58 GMT 2024","Mon Jan 08 13:52:00 GMT 2024","2662","chromium","api_tests/3000NegFlow/salaryRulesNegFlow.spec.ts","Moderator Negative Flow","","","Test case with payload:Salary RulesCreate - missedDimondsLimit",""
"passed","Mon Jan 08 13:51:30 GMT 2024","Mon Jan 08 13:51:33 GMT 2024","2681","chromium","api_tests/3000NegFlow/followingNegFlow_test.spec.ts","Following Negative Flow","","","Test case with payload:Following ListmissedUserId",""
"passed","Mon Jan 08 13:52:16 GMT 2024","Mon Jan 08 13:52:20 GMT 2024","3634","chromium","api_tests/3011/admin_panel_test.spec.ts","Admin Panel API test","","","Users page",""
"passed","Mon Jan 08 13:51:08 GMT 2024","Mon Jan 08 13:51:11 GMT 2024","2775","chromium","api_tests/3000/api_profile_test.spec.ts","Profile API test","","","Show Week Leaders",""
"passed","Mon Jan 08 13:51:46 GMT 2024","Mon Jan 08 13:51:50 GMT 2024","3584","chromium","api_tests/3000NegFlow/profileNegFlow_test.spec.ts","Profile Negative Flow","","","Test case with payload:Aadd Media SourcewrongMediaSource",""
"passed","Mon Jan 08 13:52:01 GMT 2024","Mon Jan 08 13:52:02 GMT 2024","780","chromium","api_tests/3000NegFlow/salaryRulesNegFlow.spec.ts","Moderator Negative Flow","","","Test case with payload:Salary RulesCreate - missedOperatorPeriod",""
"passed","Mon Jan 08 13:51:12 GMT 2024","Mon Jan 08 13:51:17 GMT 2024","5421","chromium","api_tests/3000/api_reports_page.spec.ts","Payouts API test ","","","Report sharingPrivateInformation",""
"passed","Mon Jan 08 13:52:04 GMT 2024","Mon Jan 08 13:52:05 GMT 2024","817","chromium","api_tests/3000NegFlow/salaryRulesNegFlow.spec.ts","Moderator Negative Flow","","","Test case with payload:Salary RulesBot - Update - wrongStreamerType",""
"passed","Mon Jan 08 13:51:07 GMT 2024","Mon Jan 08 13:51:10 GMT 2024","2446","chromium","api_tests/3000/api_profile_test.spec.ts","Profile API test","","","Edit Profile",""
"passed","Mon Jan 08 13:51:51 GMT 2024","Mon Jan 08 13:51:54 GMT 2024","3283","chromium","api_tests/3000NegFlow/profileNegFlow_test.spec.ts","Profile Negative Flow","","","Test case with payload:Create File UplaodwrongType",""
"passed","Mon Jan 08 13:51:27 GMT 2024","Mon Jan 08 13:51:29 GMT 2024","1672","chromium","api_tests/3000/api_withoutSection_test.spec.ts","Other API test","","","Get shop list",""
"passed","Mon Jan 08 13:51:28 GMT 2024","Mon Jan 08 13:51:30 GMT 2024","2196","chromium","api_tests/3000NegFlow/blockUnblockNegFlow_test.spec.ts","Block/Unblock Negative Flow","","","Test case with payload:UbblockwrongUserId",""
"passed","Mon Jan 08 13:51:31 GMT 2024","Mon Jan 08 13:51:31 GMT 2024","309","chromium","api_tests/3000NegFlow/LoginNegFlow_test.spec.ts","Login Negative Flow","","","Test case with payload:loginGuestmissedAuthProvider",""
"passed","Mon Jan 08 13:52:02 GMT 2024","Mon Jan 08 13:52:04 GMT 2024","2078","chromium","api_tests/3000NegFlow/salaryRulesNegFlow.spec.ts","Moderator Negative Flow","","","Test case with payload:Salary RulesCreate - wrongDimondsLimit",""
"passed","Mon Jan 08 13:51:26 GMT 2024","Mon Jan 08 13:51:28 GMT 2024","1845","chromium","api_tests/3000/api_withoutSection_test.spec.ts","Other API test","","","Get Agent Mounthly Bonus",""
"passed","Mon Jan 08 13:52:03 GMT 2024","Mon Jan 08 13:52:05 GMT 2024","1863","chromium","api_tests/3000NegFlow/salaryRulesNegFlow.spec.ts","Moderator Negative Flow","","","Test case with payload:Salary RulesUpdate - wrongPeriodsAmount",""
"passed","Mon Jan 08 13:51:01 GMT 2024","Mon Jan 08 13:51:04 GMT 2024","3424","chromium","api_tests/3000/api_moderations_test.spec.ts","API test ","","","Updated Users List",""
"passed","Mon Jan 08 13:51:32 GMT 2024","Mon Jan 08 13:51:33 GMT 2024","570","chromium","api_tests/3000NegFlow/followingNegFlow_test.spec.ts","Following Negative Flow","","","Test case with payload:Follow MultiplemissedUserIds",""
"passed","Mon Jan 08 13:52:00 GMT 2024","Mon Jan 08 13:52:03 GMT 2024","3032","chromium","api_tests/3002/api_3002_test.spec.ts","Agora 3002 API test","","","Get Agora Token For User",""
"passed","Mon Jan 08 13:52:00 GMT 2024","Mon Jan 08 13:52:01 GMT 2024","572","chromium","api_tests/3000NegFlow/salaryRulesNegFlow.spec.ts","Moderator Negative Flow","","","Test case with payload:Salary RulesCreate - wrongOperatorPeriod",""
"passed","Mon Jan 08 13:52:02 GMT 2024","Mon Jan 08 13:52:03 GMT 2024","960","chromium","api_tests/3000NegFlow/salaryRulesNegFlow.spec.ts","Moderator Negative Flow","","","Test case with payload:Salary RulesUpdate - wrongStatus",""
